,t1,w1,w2,i,s,tout,hsp,m0,rh0,csp0,m1,rh1,csp1,m2,rh2,csp2,m3,rh3,csp3,m4,rh4,csp4
0,22.605219225479303,24.247296646200457,28.053388839746212,9946.205615760035,0.0,17.1833333333333,15.6,5.17668163953887,0.0,22.63,0.358148659501505,0.0,23.86,0.42864029540466,0.0,23.22,1.27505541247184,0.0,22.57,0.32678827483496004,0.0,25.22
1,22.77200890008739,24.218288560437593,28.026517638133377,9946.205615760035,0.0,17.1666666666667,15.6,2.32388665903504,0.0,24.05,0.358148659501505,0.0,24.54,0.7625688537888621,0.0,22.25,0.576044769666633,0.0,25.26,0.32678827483496004,0.0,25.53
2,22.6214271868665,24.2352729038105,28.06923826919294,9946.205615760035,0.0,17.15,15.6,5.03904003700199,0.0,22.63,0.358148659501505,0.0,24.61,0.42864029540466,0.0,25.91,1.1009159802302502,0.0,23.01,0.652289721413954,0.0,22.7
3,22.66232864660388,24.20491143035337,28.04331378175449,9946.205615760035,0.0,17.1333333333333,15.6,2.32388665903504,0.0,23.97,0.358148659501505,0.0,25.26,0.42864029540466,0.0,25.49,0.7816506153169429,0.0,23.18,0.32678827483496004,0.0,23.47
4,22.692843969559878,24.195936422441793,28.04176911867821,9946.205615760035,0.0,17.1166666666667,15.6,2.32388665903504,0.0,23.78,0.358148659501505,0.0,25.53,0.72013272722824,0.0,22.19,0.719993838047332,0.0,23.83,0.8324829733489771,0.0,22.18
5,22.862475062520225,24.206774328721394,28.069880425300145,9946.205615760035,0.0,17.1,15.6,2.32388665903504,0.0,24.61,0.358148659501505,0.0,25.98,0.5582081249210721,0.0,22.16,0.5760447696666341,0.0,25.21,0.528426969893937,0.0,22.42
6,22.54813115216918,24.22083559158023,28.099035741785354,9946.205615760035,0.0,17.0833333333333,15.6,6.1398690582671795,0.0,22.38,0.358148659501505,0.0,24.03,0.428640295404659,0.0,24.88,1.28443677370027,0.0,22.89,0.32678827483496004,0.0,23.6
7,22.547438704978134,24.17478949269462,28.053144968033802,9946.205615760035,0.0,17.0666666666667,15.6,2.32388665903504,0.0,24.69,0.358148659501505,0.0,22.69,0.42864029540466,0.0,25.68,1.44321975879814,0.0,22.29,0.32678827483496004,0.0,23.34
8,22.787850713533178,24.18178302506128,28.03221609664595,9946.205615760035,0.0,17.05,15.6,3.7749355411920202,0.0,22.98,0.358148659501505,0.0,22.99,0.42864029540466,0.0,22.64,1.1743200775624398,0.0,22.73,0.32678827483496004,0.0,23.39
9,22.396741903950094,24.18696693981311,28.0309776467109,9946.205615760035,0.0,17.033333333333303,15.6,7.748039441202019,0.0,22.11,0.358148659501505,0.0,25.25,0.42864029540466,0.0,23.23,1.2438910055681,0.0,22.49,0.8287734620588351,0.0,22.43
10,22.346154552602357,24.130804912190726,27.99267769018767,9946.205615760035,0.0,17.016666666666698,15.6,2.32388665903504,0.0,24.04,0.358148659501505,0.0,24.72,0.42864029540466,0.0,23.42,1.17991159216022,0.0,22.38,0.32678827483496004,0.0,25.1
11,22.250305864153884,24.11496048555852,27.973985317765425,9946.205615760035,0.0,17.0,15.6,7.748039441202019,0.0,22.01,0.358148659501505,0.0,25.38,0.42864029540466,0.0,24.97,1.2970455407543,0.0,22.47,0.6115034978010679,0.0,22.41
12,22.59811963732199,24.081336971918034,27.950395570320335,9946.205615760035,0.0,16.975,15.6,2.32388665903504,0.0,23.32,0.358148659501505,0.0,23.0,0.42864029540466,0.0,23.38,0.7033949293552061,0.0,23.58,0.32678827483496004,0.0,23.06
13,22.939819275540113,24.110534873272197,27.984621954661012,9946.205615760035,0.0,16.95,15.6,3.0182272424367302,0.0,23.03,0.358148659501505,0.0,23.2,0.42864029540466,0.0,23.59,0.576044769666633,0.0,24.56,0.32678827483496004,0.0,24.77
14,22.987445660763047,24.14615326443833,28.021862114502323,9946.205615760035,0.0,16.925,15.6,2.32388665903504,0.0,25.53,0.358148659501505,0.0,22.51,0.42864029540466,0.0,22.65,0.5760447696666341,0.0,25.83,0.32678827483496004,0.0,24.07
15,22.96547988168751,24.17490189190417,28.05126927664697,9946.205615760035,0.0,16.9,15.6,2.32388665903504,0.0,23.32,0.358148659501505,0.0,24.99,0.42864029540466,0.0,23.02,1.14974766649041,0.0,23.21,0.32678827483496004,0.0,23.48
16,23.052126752016207,24.196068102534596,28.044577649497132,9946.205615760035,0.0,16.875,15.6,2.32388665903504,0.0,23.56,0.358148659501505,0.0,25.95,0.42864029540466,0.0,22.85,0.5760447696666341,0.0,24.92,0.32678827483496004,0.0,24.31
17,22.555174001028757,24.21587601992585,28.060455243426794,9946.205615760035,0.0,16.85,15.6,6.7705779081810995,0.0,22.34,0.358148659501505,0.0,23.15,0.42864029540466,0.0,24.69,1.60719481010657,0.0,22.21,0.32678827483496004,0.0,25.17
18,22.818135991950808,24.155683518337323,27.99976809116844,9946.205615760035,0.0,16.825,15.6,2.32388665903504,0.0,23.89,0.358148659501505,0.0,24.34,0.42864029540466,0.0,24.52,0.5760447696666341,0.0,24.9,0.32678827483496004,0.0,25.12
