,t1,w1,w2,i,s,tout,hsp,m0,rh0,csp0,m1,rh1,csp1,m2,rh2,csp2,m3,rh3,csp3,m4,rh4,csp4
0,22.862661533674043,24.447659006802123,37.40634396811194,9946.205615760035,0.0,17.1833333333333,15.6,2.32388665903504,0.0,23.96,0.358148659501505,0.0,25.26,0.42864029540466,0.0,25.4,1.05129991522417,0.0,23.02,0.7126857636280559,0.0,22.55
1,23.01647441055493,24.462075683498764,37.421204578667414,9946.205615760035,0.0,17.1666666666667,15.6,2.32388665903504,0.0,23.91,0.358148659501505,0.0,26.0,0.42864029540466,0.0,24.56,0.9877520443884928,0.0,23.13,0.32678827483496004,0.0,24.69
2,22.891559991478097,24.473399675392535,37.43784023104208,9946.205615760035,0.0,17.15,15.6,4.313011359947319,0.0,23.02,0.358148659501505,0.0,24.92,0.42864029540466,0.0,22.99,1.03165708484075,0.0,23.07,0.32678827483496004,0.0,23.05
3,22.846658228534963,24.4359214086458,37.39819257833434,9946.205615760035,0.0,17.1333333333333,15.6,2.32388665903504,0.0,25.25,0.358148659501505,0.0,24.17,0.42864029540466,0.0,23.71,1.00803998652303,0.0,23.09,0.32678827483496004,0.0,23.44
4,22.992320275285042,24.43650179764303,37.40215416915646,9946.205615760035,0.0,17.1166666666667,15.6,2.32388665903504,0.0,23.97,0.358148659501505,0.0,22.13,0.42864029540466,0.0,25.38,0.663706183701247,0.0,23.93,0.5069200164193289,0.0,22.79
5,22.67726864409178,24.45801209224465,37.46672032839758,9946.205615760035,0.0,17.1,15.6,5.90088217710909,0.0,22.63,0.358148659501505,0.0,22.15,0.42864029540466,0.0,23.74,1.37956128484283,0.0,22.67,0.32678827483496004,0.0,23.91
6,22.85760680889472,24.381539633275498,37.32631160473837,9946.205615760035,0.0,17.0833333333333,15.6,2.32388665903504,0.0,23.18,0.358148659501505,0.0,22.56,0.573594177869823,0.0,22.46,0.5760447696666341,0.0,24.43,0.32678827483496004,0.0,24.66
7,22.647216853754774,24.433268504431744,37.441936859020075,9946.205615760035,0.0,17.0666666666667,15.6,2.32388665903504,0.0,23.35,0.358148659501505,0.0,23.93,0.42864029540466,0.0,25.68,1.64614159391745,0.0,22.09,0.32678827483496004,0.0,24.83
8,22.89800652373896,24.447736859903333,37.364782677771395,9946.205615760035,0.0,17.05,15.6,2.32388665903504,0.0,24.21,0.358148659501505,0.0,23.35,0.42864029540466,0.0,24.93,0.9898764444430059,0.0,22.83,0.32678827483496004,0.0,25.07
9,23.120436855756434,24.449171289224125,37.40814213907223,9946.205615760035,0.0,17.033333333333303,15.6,2.32388665903504,0.0,24.18,0.358148659501505,0.0,23.96,0.42864029540466,0.0,23.62,0.8204609512590079,0.0,23.44,0.32678827483496004,0.0,25.99
10,22.92334537811793,24.46507740707705,37.45192148647184,9946.205615760035,0.0,17.016666666666698,15.6,4.02837619976522,0.0,23.22,0.358148659501505,0.0,25.28,0.42864029540466,0.0,23.48,1.2837569636387198,0.0,22.63,0.51701201323474,0.0,22.94
11,22.90761154604998,24.428607147770613,37.37231060983897,9946.205615760035,0.0,17.0,15.6,3.88702766110713,0.0,23.0,0.358148659501505,0.0,22.55,0.42864029540466,0.0,22.85,0.5760447696666341,0.0,25.73,0.32678827483496004,0.0,24.5
12,22.966719767475166,24.41333110835118,37.4249238748228,9946.205615760035,0.0,16.975,15.6,2.32388665903504,0.0,25.65,0.358148659501505,0.0,24.6,0.42864029540466,0.0,23.94,1.32145395168457,0.0,23.14,0.32678827483496004,0.0,23.32
13,22.672200288462722,24.423661137267104,37.40473990612468,9946.205615760035,0.0,16.95,15.6,2.32388665903504,0.0,25.44,0.358148659501505,0.0,25.77,0.4746915821614171,0.0,22.51,1.65179583908221,0.0,22.14,0.52454823620131,0.0,22.82
14,22.714241058268392,24.436160219494415,37.359720482711815,9946.205615760035,0.0,16.925,15.6,5.93998851381302,0.0,22.66,0.358148659501505,0.0,24.79,0.42864029540466,0.0,22.67,0.955250484677159,0.0,22.95,0.32678827483496004,0.0,23.95
15,22.896163079136546,24.359330782352668,37.328082544617814,9946.205615760035,0.0,16.9,15.6,2.32388665903504,0.0,23.69,0.358148659501505,0.0,22.49,0.42864029540466,0.0,23.25,0.8895647703686992,0.0,23.37,0.32678827483496004,0.0,25.22
16,23.004674111681194,24.412713818291273,37.40276821697642,9946.205615760035,0.0,16.875,15.6,2.32388665903504,0.0,25.82,0.358148659501505,0.0,24.91,0.42864029540466,0.0,25.43,0.5760447696666341,0.0,25.85,0.32678827483496004,0.0,24.92
17,22.604937378065138,24.422315840318124,37.45154867200339,9946.205615760035,0.0,16.85,15.6,7.4412767790973495,0.0,22.3,0.358148659501505,0.0,25.33,0.576199168519719,0.0,22.35,0.7482957707173051,0.0,23.89,0.32678827483496004,0.0,25.67
